id_consumo,id_reserva,id_huesped_reserva,id_servicio,nombre_servicio,precio_aplicado,cantidad,anulado,fecha_anulacion,fecha_consumo,pagado
50286,9088,16350,12,Bar,425,1,0,,2024-11-30 04:36:11,1
50287,9088,16350,1,Spa,73,2,0,,2024-11-28 09:50:37,0
50288,9088,16350,7,Transporte,343,2,0,,2024-11-30 14:39:20,0
50289,9089,16352,7,Transporte,343,2,0,,2026-05-19 12:17:11,1
50290,9089,16352,19,Pet Care,166,3,0,,2026-05-19 20:51:16,1
50291,9089,16352,26,Niñera,478,3,0,,2026-05-19 06:21:47,1
50292,9089,16352,8,Piscina,435,5,0,,2026-05-19 21:47:44,0
50293,9089,16352,30,Seguridad,430,2,0,,2026-05-18 04:34:00,1
50294,9089,16352,22,Jacuzzi,159,1,0,,2026-05-19 21:32:16,1
50295,9090,16353,2,Lavandería,88,5,0,,2024-10-24 09:18:41,1
50296,9090,16353,18,Limpieza Extra,405,3,0,,2024-10-25 12:16:25,0
50297,9090,16353,25,Cafetería,400,2,0,,2024-10-20 08:38:11,0
50298,9090,16353,9,Gimnasio,52,4,0,,2024-10-18 06:47:13,1
50299,9090,16353,14,Parqueadero,181,4,0,,2024-10-15 06:32:49,0
50300,9090,16353,14,Parqueadero,181,1,0,,2024-10-19 21:56:08,1
50301,9090,16353,3,Desayuno,200,1,0,,2024-10-16 01:34:28,0
50302,9090,16353,13,Internet Premium,473,5,0,,2024-10-27 10:26:24,1
50303,9090,16353,10,Tour,38,1,0,,2024-10-17 07:13:21,1
50304,9091,16355,25,Cafetería,400,4,0,,2026-07-17 18:47:49,0
50305,9091,16355,1,Spa,73,1,1,2026-03-05 08:30:53,2026-07-11 23:15:13,0
50306,9091,16355,30,Seguridad,430,5,0,,2026-07-14 19:58:10,0
50307,9091,16355,18,Limpieza Extra,405,3,0,,2026-07-14 22:20:10,1
50308,9091,16355,16,Salón VIP,437,5,0,,2026-07-12 03:06:55,1
50309,9091,16355,20,Late Checkout,461,4,0,,2026-07-08 22:05:22,0
50310,9091,16355,19,Pet Care,166,2,0,,2026-07-18 11:57:42,1
50311,9091,16355,11,Masajes,123,1,0,,2026-07-12 16:55:32,1
50312,9091,16355,5,Room Service,445,3,0,,2026-07-17 14:43:22,1
50313,9091,16355,27,Alquiler Auto,193,2,0,,2026-07-12 02:22:40,0
50314,9091,16355,22,Jacuzzi,159,4,0,,2026-07-16 03:43:01,0
50315,9091,16355,12,Bar,425,3,0,,2026-07-18 02:59:48,1
50316,9092,16357,19,Pet Care,166,2,0,,2025-06-19 21:41:31,1
50317,9092,16357,14,Parqueadero,181,5,0,,2025-06-18 18:30:00,0
50318,9093,16358,12,Bar,425,1,0,,2024-12-27 20:02:32,1
50319,9093,16358,24,Buffet,243,1,0,,2025-01-01 13:33:13,0
50320,9093,16358,21,Excursiones,463,3,0,,2024-12-26 08:01:54,0
50321,9093,16358,21,Excursiones,463,5,0,,2024-12-31 14:24:25,0
50322,9093,16358,16,Salón VIP,437,5,0,,2024-12-26 02:29:23,1
50323,9093,16358,5,Room Service,445,4,0,,2024-12-24 06:49:12,1
50324,9093,16358,14,Parqueadero,181,2,0,,2024-12-27 05:01:31,1
50325,9094,16359,12,Bar,425,5,0,,2026-06-05 14:38:26,0
50326,9095,16363,19,Pet Care,166,3,0,,2025-10-05 11:30:12,1
50327,9095,16363,14,Parqueadero,181,5,0,,2025-10-05 17:21:27,1
50328,9095,16363,9,Gimnasio,52,3,1,2026-01-30 14:40:45,2025-10-05 09:41:58,1
50329,9095,16363,16,Salón VIP,437,4,0,,2025-10-05 20:24:20,0
50330,9095,16363,3,Desayuno,200,5,0,,2025-10-05 19:49:15,0
50331,9096,16365,14,Parqueadero,181,2,0,,2024-10-21 17:48:44,1
50332,9096,16365,20,Late Checkout,461,2,0,,2024-10-21 14:19:19,1
50333,9096,16365,20,Late Checkout,461,2,0,,2024-10-19 22:29:17,1
50334,9096,16365,3,Desayuno,200,5,0,,2024-10-26 23:43:32,1
50335,9096,16365,11,Masajes,123,3,0,,2024-10-24 19:20:25,0
50336,9096,16365,25,Cafetería,400,4,0,,2024-10-18 16:13:00,0
50337,9096,16365,30,Seguridad,430,4,0,,2024-10-20 02:39:48,1
50338,9096,16365,20,Late Checkout,461,3,0,,2024-10-19 05:56:48,0
50339,9096,16365,8,Piscina,435,4,0,,2024-10-25 09:34:05,0
50340,9096,16365,2,Lavandería,88,4,0,,2024-10-14 04:21:17,1
50341,9097,16368,3,Desayuno,200,1,0,,2025-01-23 18:20:23,0
50342,9097,16368,7,Transporte,343,4,0,,2025-01-25 00:36:20,1
50343,9097,16368,5,Room Service,445,2,0,,2025-01-24 01:30:41,0
50344,9097,16368,7,Transporte,343,3,0,,2025-01-27 07:59:49,1
50345,9097,16368,26,Niñera,478,5,0,,2025-01-25 21:19:42,0
50346,9097,16368,3,Desayuno,200,5,0,,2025-01-23 14:41:45,1
50347,9097,16368,18,Limpieza Extra,405,3,0,,2025-01-27 15:23:55,1
50348,9097,16368,7,Transporte,343,1,0,,2025-01-25 15:47:20,0
50349,9097,16368,11,Masajes,123,3,0,,2025-01-24 20:00:36,0
50350,9097,16368,20,Late Checkout,461,5,1,2026-02-15 02:05:43,2025-01-27 01:00:59,1
50351,9097,16368,27,Alquiler Auto,193,1,1,2026-02-21 07:26:45,2025-01-25 10:34:42,1
50352,9097,16368,26,Niñera,478,2,0,,2025-01-25 21:05:41,1
50353,9099,16371,25,Cafetería,400,5,0,,2024-08-10 18:38:19,1
50354,9099,16371,5,Room Service,445,2,0,,2024-08-10 20:26:56,0
50355,9099,16371,22,Jacuzzi,159,1,0,,2024-08-10 11:33:13,1
50356,9099,16371,14,Parqueadero,181,1,0,,2024-08-10 15:50:59,0
50357,9099,16371,27,Alquiler Auto,193,2,0,,2024-08-10 23:12:23,0
50358,9099,16371,8,Piscina,435,5,0,,2024-08-10 18:22:54,1
50359,9100,16372,10,Tour,38,5,0,,2024-08-06 23:19:34,1
50360,9100,16372,10,Tour,38,2,1,2026-01-24 18:25:20,2024-08-11 02:25:58,1
50361,9100,16372,23,Conferencias,429,5,0,,2024-08-13 20:47:24,1
50362,9100,16372,6,Minibar,376,3,0,,2024-08-10 08:57:58,0
50363,9100,16372,24,Buffet,243,1,0,,2024-08-06 03:02:18,0
50364,9100,16372,19,Pet Care,166,3,0,,2024-08-10 13:20:46,0
50365,9100,16372,20,Late Checkout,461,3,0,,2024-08-17 23:29:44,0
50366,9102,16374,2,Lavandería,88,4,1,2026-04-05 18:25:31,2025-04-20 12:50:56,0
50367,9103,16376,14,Parqueadero,181,4,0,,2024-12-24 15:48:03,1
50368,9103,16376,11,Masajes,123,3,0,,2024-12-31 04:44:15,1
50369,9103,16376,1,Spa,73,5,0,,2024-12-30 19:22:05,1
50370,9103,16376,29,Fotografía,208,5,0,,2024-12-31 09:01:28,1
50371,9104,16377,27,Alquiler Auto,193,5,0,,2024-08-21 12:42:29,1
50372,9104,16377,22,Jacuzzi,159,2,0,,2024-08-20 09:54:20,0
50373,9104,16377,26,Niñera,478,2,1,2026-01-30 19:35:29,2024-08-17 18:06:43,0
50374,9104,16377,3,Desayuno,200,5,0,,2024-08-18 14:36:20,0
50375,9104,16377,11,Masajes,123,3,0,,2024-08-17 19:03:27,0
50376,9104,16377,3,Desayuno,200,5,0,,2024-08-21 19:01:58,0
50377,9104,16377,5,Room Service,445,1,0,,2024-08-15 04:24:50,1
50378,9104,16377,3,Desayuno,200,3,0,,2024-08-11 07:10:27,0
50379,9104,16377,9,Gimnasio,52,2,0,,2024-08-18 05:34:25,0
50380,9104,16377,9,Gimnasio,52,5,0,,2024-08-21 23:16:01,0
50381,9104,16377,11,Masajes,123,4,0,,2024-08-10 01:06:23,0
50382,9105,16378,7,Transporte,343,3,1,2026-03-25 18:28:10,2024-09-02 10:56:23,0
50383,9106,16379,26,Niñera,478,5,0,,2025-02-09 00:45:19,1
50384,9106,16379,7,Transporte,343,2,0,,2025-02-13 18:15:41,1
50385,9106,16379,29,Fotografía,208,4,0,,2025-02-21 17:30:19,1
50386,9106,16379,24,Buffet,243,2,0,,2025-02-17 11:55:11,1
50387,9106,16379,2,Lavandería,88,4,0,,2025-02-09 04:43:51,0
50388,9106,16379,27,Alquiler Auto,193,4,0,,2025-02-04 09:59:26,0
50389,9106,16379,3,Desayuno,200,3,1,2026-01-14 19:03:18,2025-02-05 16:09:16,0
50390,9106,16379,22,Jacuzzi,159,3,1,2026-03-18 23:07:48,2025-02-14 10:12:58,1
50391,9106,16379,16,Salón VIP,437,4,0,,2025-02-07 18:15:47,0
50392,9106,16379,19,Pet Care,166,2,0,,2025-02-09 20:19:00,0
50393,9107,16381,5,Room Service,445,3,0,,2026-03-28 03:21:15,0
50394,9107,16381,24,Buffet,243,2,0,,2026-03-26 21:47:48,1
50395,9107,16381,25,Cafetería,400,5,0,,2026-03-27 17:33:55,1
50396,9107,16381,20,Late Checkout,461,2,0,,2026-03-26 00:51:44,0
50397,9107,16381,21,Excursiones,463,5,0,,2026-03-31 07:21:13,0
50398,9107,16381,17,Eventos,149,5,1,2026-01-24 05:54:25,2026-03-29 02:56:06,1
50399,9107,16381,8,Piscina,435,5,0,,2026-03-30 00:46:20,0
50400,9108,16383,2,Lavandería,88,2,0,,2025-03-11 19:16:52,1
50401,9108,16383,14,Parqueadero,181,2,0,,2025-03-10 14:03:20,1
50402,9109,16384,10,Tour,38,2,0,,2025-06-02 21:03:47,0
50403,9109,16384,4,Cena,436,4,0,,2025-06-01 02:08:45,0
50404,9109,16384,23,Conferencias,429,2,0,,2025-06-02 13:08:28,1
50405,9110,16385,2,Lavandería,88,4,1,2026-05-01 18:09:26,2024-10-04 02:59:20,0
50406,9110,16385,19,Pet Care,166,3,0,,2024-10-06 06:17:46,0
50407,9110,16385,25,Cafetería,400,4,0,,2024-10-05 13:28:58,0
50408,9111,16386,16,Salón VIP,437,5,0,,2026-06-05 01:29:31,0
50409,9111,16386,26,Niñera,478,2,0,,2026-05-31 03:03:28,0
50410,9111,16386,12,Bar,425,1,1,2026-05-12 08:54:30,2026-05-28 08:21:08,0
50411,9111,16386,13,Internet Premium,473,5,0,,2026-06-01 05:47:56,1
50412,9111,16386,19,Pet Care,166,4,0,,2026-05-28 13:44:57,0
50413,9111,16386,7,Transporte,343,3,1,2026-04-21 15:17:09,2026-05-30 07:50:54,1
50414,9111,16386,17,Eventos,149,4,0,,2026-06-06 00:48:17,1
50415,9111,16386,13,Internet Premium,473,5,0,,2026-05-28 16:22:43,1
50416,9111,16386,18,Limpieza Extra,405,5,0,,2026-06-04 07:20:51,1
50417,9112,16388,17,Eventos,149,1,0,,2025-04-01 18:47:32,0
50418,9112,16388,26,Niñera,478,1,0,,2025-04-09 17:06:43,1
50419,9112,16388,29,Fotografía,208,3,1,2026-05-13 09:01:41,2025-04-18 22:26:44,0
50420,9112,16388,22,Jacuzzi,159,3,0,,2025-04-01 20:48:35,1
50421,9113,16389,18,Limpieza Extra,405,2,0,,2025-12-16 16:54:11,1
50422,9113,16389,18,Limpieza Extra,405,3,0,,2025-12-19 16:39:08,1
50423,9113,16389,16,Salón VIP,437,4,0,,2025-12-15 09:02:44,0
50424,9113,16389,25,Cafetería,400,5,0,,2025-12-24 18:19:22,0
50425,9113,16389,16,Salón VIP,437,4,0,,2025-12-30 16:35:42,0
50426,9113,16389,21,Excursiones,463,2,0,,2025-12-24 22:03:00,0
50427,9113,16389,13,Internet Premium,473,5,0,,2025-12-18 21:56:31,0
50428,9114,16391,7,Transporte,343,2,0,,2024-08-22 08:26:47,0
50429,9114,16391,10,Tour,38,3,0,,2024-08-23 09:36:26,0
50430,9116,16394,26,Niñera,478,1,0,,2024-05-27 19:57:38,0
50431,9116,16394,6,Minibar,376,5,0,,2024-06-02 10:13:12,0
50432,9116,16394,27,Alquiler Auto,193,1,0,,2024-06-05 06:46:06,1
50433,9116,16394,9,Gimnasio,52,2,0,,2024-05-26 00:09:30,0
50434,9116,16394,17,Eventos,149,4,1,2026-05-10 08:25:29,2024-06-05 00:58:41,1
50435,9116,16394,22,Jacuzzi,159,5,1,2026-04-12 19:59:26,2024-05-30 14:57:12,0
50436,9117,16396,19,Pet Care,166,1,0,,2025-05-17 22:09:38,0
50437,9118,16398,19,Pet Care,166,2,0,,2025-09-03 19:35:24,1
50438,9118,16398,10,Tour,38,5,0,,2025-09-03 02:00:45,0
50439,9118,16398,8,Piscina,435,5,0,,2025-09-08 16:15:28,1
50440,9118,16398,6,Minibar,376,4,0,,2025-09-08 16:01:52,0
50441,9119,16399,26,Niñera,478,1,1,2026-02-17 03:58:18,2025-11-11 09:28:13,1
50442,9119,16399,1,Spa,73,5,0,,2025-11-05 21:50:40,1
50443,9119,16399,3,Desayuno,200,3,0,,2025-11-13 17:27:37,1
50444,9119,16399,17,Eventos,149,3,0,,2025-11-05 19:14:51,1
50445,9119,16399,12,Bar,425,4,0,,2025-10-30 22:06:59,0
50446,9119,16399,5,Room Service,445,4,0,,2025-11-05 07:02:51,1
50447,9119,16399,10,Tour,38,4,0,,2025-11-13 02:37:42,0
50448,9119,16399,30,Seguridad,430,1,1,2026-03-27 16:40:50,2025-11-09 06:02:20,1
50449,9119,16399,22,Jacuzzi,159,3,0,,2025-10-25 04:52:52,1
50450,9119,16399,18,Limpieza Extra,405,4,0,,2025-11-03 18:04:47,1
50451,9119,16399,24,Buffet,243,5,0,,2025-10-28 06:07:04,0
50452,9120,16400,24,Buffet,243,4,0,,2026-05-03 06:26:20,0
50453,9121,16401,9,Gimnasio,52,5,0,,2025-01-01 08:03:27,1
50454,9121,16401,22,Jacuzzi,159,4,0,,2025-01-01 04:22:00,1
50455,9121,16401,5,Room Service,445,2,0,,2025-01-01 14:21:22,1
50456,9121,16401,25,Cafetería,400,5,0,,2025-01-01 02:15:55,1
50457,9121,16401,23,Conferencias,429,1,0,,2024-12-31 02:57:51,1
50458,9121,16401,19,Pet Care,166,5,0,,2024-12-30 07:03:49,0
50459,9121,16401,3,Desayuno,200,5,0,,2025-01-01 16:30:32,0
50460,9121,16401,5,Room Service,445,2,0,,2025-01-02 11:40:41,1
50461,9121,16401,2,Lavandería,88,4,0,,2024-12-31 02:56:11,0
50462,9122,16402,5,Room Service,445,2,0,,2025-09-04 23:21:58,1
50463,9122,16402,19,Pet Care,166,4,0,,2025-09-05 00:56:22,0
50464,9122,16402,17,Eventos,149,5,0,,2025-09-03 18:22:31,0
50465,9122,16402,9,Gimnasio,52,4,0,,2025-09-09 10:28:40,1
50466,9122,16402,16,Salón VIP,437,2,0,,2025-09-04 11:23:35,0
50467,9122,16402,29,Fotografía,208,1,0,,2025-09-08 06:27:26,0
50468,9122,16402,20,Late Checkout,461,4,0,,2025-09-07 07:33:49,1
50469,9122,16402,2,Lavandería,88,1,0,,2025-09-09 18:16:53,0
50470,9123,16404,27,Alquiler Auto,193,5,0,,2025-05-15 03:02:55,1
50471,9123,16404,28,Checkin VIP,274,1,0,,2025-05-21 05:22:18,0
50472,9123,16404,30,Seguridad,430,3,0,,2025-05-17 18:20:30,0
50473,9123,16404,29,Fotografía,208,3,0,,2025-05-11 21:26:58,0
50474,9123,16404,25,Cafetería,400,5,0,,2025-05-15 07:03:26,1
50475,9123,16404,26,Niñera,478,3,0,,2025-05-19 04:34:09,0
50476,9123,16404,6,Minibar,376,3,1,2026-01-27 06:58:32,2025-05-21 05:52:30,1
50477,9123,16404,19,Pet Care,166,2,0,,2025-05-18 09:01:26,0
50478,9123,16404,3,Desayuno,200,5,0,,2025-05-10 13:44:20,1
50479,9123,16404,28,Checkin VIP,274,2,0,,2025-05-20 13:55:36,1
50480,9124,16405,20,Late Checkout,461,5,0,,2024-07-21 22:29:38,0
50481,9124,16405,5,Room Service,445,2,0,,2024-07-21 20:20:36,1
50482,9124,16405,29,Fotografía,208,3,0,,2024-07-21 02:01:19,0
50483,9125,16406,9,Gimnasio,52,4,0,,2026-07-02 23:26:51,1
50484,9125,16406,6,Minibar,376,5,1,2026-05-01 12:56:43,2026-07-01 22:37:11,0
50485,9125,16406,11,Masajes,123,2,0,,2026-07-07 09:29:06,0
50486,9125,16406,15,Guardería,283,5,0,,2026-07-03 15:58:40,0
50487,9125,16406,5,Room Service,445,5,0,,2026-07-03 02:14:09,0
50488,9126,16407,29,Fotografía,208,1,0,,2026-04-23 06:04:24,1
50489,9126,16407,10,Tour,38,4,0,,2026-04-19 19:22:07,1
50490,9126,16407,1,Spa,73,5,0,,2026-04-24 16:18:45,0
50491,9126,16407,14,Parqueadero,181,4,0,,2026-04-19 13:36:29,0
50492,9126,16407,23,Conferencias,429,3,0,,2026-04-19 08:25:24,0
50493,9126,16407,24,Buffet,243,5,1,2026-03-17 08:55:25,2026-04-22 21:11:28,0
50494,9126,16407,13,Internet Premium,473,4,0,,2026-04-22 22:40:53,1
50495,9126,16407,1,Spa,73,1,0,,2026-04-24 03:21:33,0
50496,9126,16407,15,Guardería,283,5,0,,2026-04-24 09:24:30,1
50497,9126,16407,13,Internet Premium,473,4,0,,2026-04-20 01:09:20,0
50498,9126,16407,5,Room Service,445,3,0,,2026-04-22 19:21:28,1
50499,9126,16407,12,Bar,425,1,0,,2026-04-19 03:31:45,0
50500,9127,16408,7,Transporte,343,4,1,2026-05-06 03:08:57,2024-05-16 10:32:21,1
50501,9127,16408,25,Cafetería,400,5,0,,2024-05-20 16:58:40,1
50502,9128,16409,25,Cafetería,400,4,1,2026-01-08 05:24:06,2026-03-03 17:02:33,1
50503,9128,16409,3,Desayuno,200,1,0,,2026-03-04 21:53:11,0
50504,9128,16409,21,Excursiones,463,1,0,,2026-03-03 05:55:51,1
50505,9128,16409,8,Piscina,435,5,0,,2026-03-05 14:33:19,0
50506,9128,16409,16,Salón VIP,437,5,0,,2026-03-03 03:05:49,1
50507,9128,16409,16,Salón VIP,437,5,0,,2026-03-05 00:03:22,0
50508,9129,16410,22,Jacuzzi,159,4,0,,2026-07-09 06:41:14,1
50509,9129,16410,26,Niñera,478,3,0,,2026-07-11 06:37:44,0
50510,9129,16410,23,Conferencias,429,1,0,,2026-07-12 04:04:03,1
50511,9129,16410,11,Masajes,123,4,0,,2026-07-12 22:44:21,1
50512,9131,16418,30,Seguridad,430,3,0,,2025-03-25 03:36:38,0
50513,9132,16419,27,Alquiler Auto,193,1,0,,2025-01-31 14:56:47,1
50514,9132,16419,26,Niñera,478,5,0,,2025-02-01 16:10:36,0
50515,9132,16419,6,Minibar,376,2,0,,2025-01-30 01:29:28,1
50516,9133,16421,19,Pet Care,166,5,0,,2025-10-22 20:00:07,1
50517,9133,16421,20,Late Checkout,461,5,0,,2025-11-02 10:55:56,1
50518,9133,16421,6,Minibar,376,2,0,,2025-11-05 14:45:03,1
50519,9133,16421,29,Fotografía,208,3,0,,2025-10-27 21:31:00,1
50520,9133,16421,28,Checkin VIP,274,4,0,,2025-11-02 22:23:51,0
50521,9133,16421,21,Excursiones,463,5,0,,2025-10-23 22:38:45,1
50522,9133,16421,25,Cafetería,400,2,0,,2025-11-01 19:44:38,0
50523,9133,16421,3,Desayuno,200,3,0,,2025-10-18 09:55:59,1
50524,9133,16421,25,Cafetería,400,5,0,,2025-11-01 04:57:20,1
50525,9134,16425,11,Masajes,123,4,0,,2025-08-12 23:35:14,1
50526,9135,16426,5,Room Service,445,3,0,,2025-07-26 18:54:17,0
50527,9135,16426,7,Transporte,343,4,0,,2025-07-27 05:54:25,0
50528,9135,16426,13,Internet Premium,473,1,0,,2025-07-23 09:32:32,0
50529,9135,16426,7,Transporte,343,3,0,,2025-07-22 08:51:21,1
50530,9136,16431,8,Piscina,435,2,0,,2025-07-11 14:32:02,1
50531,9136,16431,19,Pet Care,166,5,0,,2025-07-13 05:42:57,1
50532,9136,16431,18,Limpieza Extra,405,3,0,,2025-07-09 12:36:30,1
50533,9136,16431,26,Niñera,478,2,0,,2025-07-15 15:44:51,1
50534,9136,16431,11,Masajes,123,1,0,,2025-07-14 22:07:33,0
50535,9136,16431,2,Lavandería,88,5,0,,2025-07-12 01:00:15,1
50536,9136,16431,5,Room Service,445,5,1,2026-01-31 13:36:06,2025-07-12 23:34:57,0
50537,9136,16431,14,Parqueadero,181,4,0,,2025-07-15 11:57:23,1
50538,9136,16431,6,Minibar,376,1,0,,2025-07-10 21:45:38,0
50539,9137,16432,10,Tour,38,3,0,,2025-07-16 11:50:14,1
50540,9137,16432,15,Guardería,283,5,0,,2025-07-17 01:40:31,0
50541,9137,16432,15,Guardería,283,3,0,,2025-07-18 22:08:34,1
50542,9137,16432,18,Limpieza Extra,405,4,0,,2025-07-16 05:33:16,0
50543,9137,16432,16,Salón VIP,437,2,0,,2025-07-18 16:04:12,1
50544,9137,16432,3,Desayuno,200,2,0,,2025-07-15 11:31:53,0
50545,9139,16434,25,Cafetería,400,5,0,,2025-05-14 03:08:56,1
50546,9139,16434,26,Niñera,478,5,0,,2025-05-20 06:43:43,0
50547,9139,16434,27,Alquiler Auto,193,4,0,,2025-05-11 10:08:04,0
50548,9139,16434,1,Spa,73,3,0,,2025-05-09 10:27:10,0
50549,9139,16434,25,Cafetería,400,2,0,,2025-05-17 15:12:21,0
50550,9139,16434,3,Desayuno,200,5,0,,2025-05-09 05:23:55,1
50551,9140,16436,6,Minibar,376,5,0,,2026-07-02 11:03:50,0
50552,9140,16436,30,Seguridad,430,3,0,,2026-07-09 03:12:19,1
50553,9140,16436,7,Transporte,343,3,0,,2026-07-08 08:25:50,0
50554,9140,16436,14,Parqueadero,181,1,0,,2026-07-01 18:47:00,0
50555,9140,16436,1,Spa,73,5,0,,2026-07-10 04:42:02,1
50556,9140,16436,15,Guardería,283,2,0,,2026-07-03 17:36:01,1
50557,9140,16436,17,Eventos,149,5,0,,2026-07-01 18:26:52,1
50558,9140,16436,20,Late Checkout,461,5,0,,2026-07-05 16:24:29,0
50559,9141,16438,11,Masajes,123,3,0,,2024-11-30 08:11:36,1
50560,9142,16440,9,Gimnasio,52,5,0,,2025-12-05 19:28:55,0
50561,9142,16440,27,Alquiler Auto,193,2,0,,2025-11-28 18:44:43,1
50562,9142,16440,15,Guardería,283,3,0,,2025-12-03 01:11:50,1
50563,9142,16440,18,Limpieza Extra,405,2,0,,2025-12-01 01:03:01,1
50564,9143,16441,2,Lavandería,88,3,0,,2024-07-01 13:59:07,1
50565,9143,16441,11,Masajes,123,4,0,,2024-07-01 09:05:04,0
50566,9143,16441,3,Desayuno,200,3,0,,2024-07-01 15:36:57,0
50567,9143,16441,14,Parqueadero,181,3,0,,2024-07-01 18:25:13,0
50568,9143,16441,19,Pet Care,166,5,0,,2024-07-01 06:56:34,1
50569,9143,16441,27,Alquiler Auto,193,4,0,,2024-07-01 04:49:01,1
50570,9143,16441,13,Internet Premium,473,1,0,,2024-07-01 02:25:12,1
50571,9143,16441,4,Cena,436,5,0,,2024-07-01 01:39:30,0
50572,9143,16441,11,Masajes,123,5,0,,2024-07-01 01:18:00,0
50573,9143,16441,29,Fotografía,208,4,0,,2024-07-01 12:42:53,1
50574,9143,16441,7,Transporte,343,5,0,,2024-07-01 12:22:00,1
50575,9143,16441,17,Eventos,149,1,0,,2024-07-01 10:19:43,1
50576,9144,16442,22,Jacuzzi,159,4,0,,2024-08-05 17:05:41,0
50577,9144,16442,12,Bar,425,2,0,,2024-08-12 15:19:47,0
50578,9144,16442,10,Tour,38,1,0,,2024-08-07 15:19:59,1
50579,9144,16442,9,Gimnasio,52,3,1,2026-02-21 13:42:54,2024-08-04 16:58:23,1
50580,9144,16442,16,Salón VIP,437,1,0,,2024-08-04 22:30:10,0
50581,9144,16442,14,Parqueadero,181,1,0,,2024-08-07 09:53:50,0
50582,9144,16442,30,Seguridad,430,2,0,,2024-08-12 16:08:29,0
50583,9144,16442,4,Cena,436,3,0,,2024-08-08 00:47:48,0
50584,9144,16442,23,Conferencias,429,1,0,,2024-08-12 23:52:33,0
50585,9144,16442,25,Cafetería,400,5,0,,2024-08-07 04:51:50,0
50586,9144,16442,21,Excursiones,463,2,1,2026-01-29 08:09:14,2024-08-12 04:52:45,0
50587,9144,16442,15,Guardería,283,3,0,,2024-08-06 07:39:19,1
50588,9146,16444,10,Tour,38,1,0,,2026-05-03 03:16:17,1
50589,9148,16448,11,Masajes,123,2,0,,2025-08-03 11:34:55,0
50590,9148,16448,14,Parqueadero,181,2,0,,2025-08-02 03:22:21,1
50591,9148,16448,16,Salón VIP,437,3,0,,2025-08-02 17:05:30,0
50592,9148,16448,7,Transporte,343,4,0,,2025-08-03 19:34:05,0
50593,9148,16448,9,Gimnasio,52,5,0,,2025-08-03 19:05:08,1
50594,9148,16448,26,Niñera,478,4,0,,2025-08-03 21:27:43,0
50595,9148,16448,4,Cena,436,4,0,,2025-08-03 14:57:23,1
50596,9148,16448,15,Guardería,283,2,0,,2025-08-04 04:59:02,0
50597,9148,16448,19,Pet Care,166,5,0,,2025-08-02 09:15:07,0
50598,9148,16448,26,Niñera,478,2,0,,2025-08-03 10:23:35,1
50599,9149,16449,22,Jacuzzi,159,1,0,,2025-11-05 06:18:59,0
50600,9149,16449,11,Masajes,123,1,0,,2025-11-08 16:03:28,0
50601,9150,16451,6,Minibar,376,3,0,,2024-11-11 00:03:53,1
50602,9150,16451,20,Late Checkout,461,2,0,,2024-11-11 13:39:53,1
50603,9150,16451,25,Cafetería,400,1,0,,2024-11-07 18:10:50,0
50604,9150,16451,9,Gimnasio,52,3,0,,2024-11-16 00:27:32,0
50605,9150,16451,14,Parqueadero,181,5,0,,2024-11-07 09:05:47,0
50606,9150,16451,29,Fotografía,208,1,0,,2024-11-16 16:01:00,1
50607,9150,16451,26,Niñera,478,3,0,,2024-11-07 16:19:03,1
50608,9150,16451,16,Salón VIP,437,4,0,,2024-11-07 04:10:41,1
50609,9150,16451,18,Limpieza Extra,405,3,0,,2024-11-13 09:21:27,0
50610,9150,16451,24,Buffet,243,2,0,,2024-11-07 16:15:29,1
50611,9150,16451,14,Parqueadero,181,4,0,,2024-11-17 06:12:20,1
50612,9150,16451,23,Conferencias,429,2,0,,2024-11-10 17:17:59,0
50613,9151,16452,23,Conferencias,429,2,0,,2024-07-06 08:42:07,0
50614,9151,16452,26,Niñera,478,2,0,,2024-07-13 14:29:14,0
50615,9151,16452,23,Conferencias,429,5,0,,2024-07-14 18:10:02,1
50616,9151,16452,18,Limpieza Extra,405,5,0,,2024-07-13 12:18:36,1
50617,9152,16453,8,Piscina,435,1,1,2026-03-30 00:39:42,2024-10-19 19:26:04,1
50618,9152,16453,17,Eventos,149,5,0,,2024-10-15 13:04:25,1
50619,9152,16453,25,Cafetería,400,2,0,,2024-10-13 00:03:46,1
50620,9152,16453,4,Cena,436,2,0,,2024-10-15 04:32:38,0
50621,9152,16453,29,Fotografía,208,2,0,,2024-10-16 01:59:26,0
50622,9152,16453,8,Piscina,435,4,0,,2024-10-15 06:53:02,0
50623,9152,16453,7,Transporte,343,2,1,2026-01-21 10:50:32,2024-10-18 19:41:50,0
50624,9153,16455,11,Masajes,123,3,0,,2024-06-01 23:39:25,1
50625,9153,16455,10,Tour,38,5,0,,2024-05-30 01:14:22,0
50626,9153,16455,16,Salón VIP,437,2,0,,2024-05-25 23:05:43,1
50627,9153,16455,11,Masajes,123,2,0,,2024-06-03 07:33:29,1
50628,9153,16455,1,Spa,73,4,0,,2024-05-26 17:31:28,0
50629,9153,16455,15,Guardería,283,1,0,,2024-05-29 15:30:50,0
50630,9153,16455,16,Salón VIP,437,5,0,,2024-05-26 01:43:23,0
50631,9153,16455,22,Jacuzzi,159,1,0,,2024-05-25 16:25:10,1
50632,9153,16455,15,Guardería,283,2,0,,2024-06-03 10:33:21,1
50633,9154,16458,7,Transporte,343,3,0,,2025-12-25 17:38:33,1
